,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
COW_7.0,-0.021302668274657037,0.02940024891125462,0.002030930303230198,0.008921196535428605,0.0059281808748030415,-0.03531163010123536,0.018577674305023262,9.328304813466305e-05,-0.025917684543848647,0.020123666264658606
COW_8.0,0.0120596580344323,0.006732716831665057,0.003355683484188523,-0.001877523988088794,0.00646354834464617,0.0146267129894651,-0.002927524519320117,-0.011446813110337963,-0.006861268640786354,-0.002163465013651387
COW_9.0,0.01564178319380792,-0.00750344890048377,0.012106043823964989,-0.007458558783080705,0.011086927613466477,0.08493023921548634,-0.021984623859515717,-0.060575935600068666,0.09529453628210342,0.39192660327326995
NWAV_2.0,0.03583130399683435,0.01390231803761513,-0.00033516201883508856,0.005129094851197673,0.004247727622144549,0.014430239256755076,0.028157664031201454,-0.026727984040673128,0.01456782961741028,0.028085498473919463
NWAV_3.0,0.06347958660865846,0.022054925755142195,0.010509319268621368,0.01989237651394011,-0.007851895650077403,-0.016288347067792835,0.03590155758447135,-0.04877621558972785,0.009428415620503786,0.02749878317215275
NWAV_5.0,-0.08972596244070695,-0.030577037365625743,-0.017879291627414477,-0.035171028423260926,0.01454927578607894,0.0014699897455220726,-0.08777981838481536,0.0980377337479918,-0.04436779623830046,-0.12062636236251148
PUMA_200,-0.0034553276960121587,0.011409111278971634,-0.00642920606539671,-0.01821720129870291,-0.06136732939722353,-0.020755891981558583,-0.010373427189361049,-0.008962311589085824,0.08122613804700908,-0.009358962468587065
PUMA_300,-0.0025013711496115107,-0.004145327585203739,-0.007901192664885294,0.003940566760322693,0.011332320446388969,0.020167715502562814,-0.033050875739649085,0.010743298576853536,-0.009523673574376012,-0.012516638500886988
PUMA_400,0.02260176660845866,-0.011375844826046857,-0.030533008288802278,0.027857594295882835,-0.003335801043292414,-0.007910885085046596,-0.02796524633398322,0.0016768651601782388,-0.05051869642707147,0.03475950651773047
PUMA_500,-0.0010012149623574596,0.013248579169669993,0.016952008702716723,-0.030237169004517832,0.01281759947491325,0.01586179344633684,0.045155382836879525,-0.013624825782069742,0.004623643327848589,-0.027101216368967482
PUMA_600,-0.02398523323980604,-0.0018403781884242497,0.05005411633746563,0.00503191229406248,0.05894386072037859,0.0217409264154721,0.014510650050840505,-0.005571410569786116,-0.0014019118191809332,0.002856676863931934
MIG_2.0,0.016595048963267394,-0.06942197292592003,0.11046052680682751,-0.008758893249555094,-0.023282028382976817,0.015130239295118694,0.045253667474572934,0.021543695620833633,-0.006046329261873962,-0.028837118679554515
MIG_3.0,0.019253458902786343,-0.08217961292842264,-0.02552030372812079,-0.04213179617486166,0.032973530085184194,0.11010666509418943,0.001981985736977516,-0.04032383991014811,0.07838805123476707,-0.01518759461949116
ANC_2,-0.020130905989285915,0.14867057834982314,0.0010639467962440291,0.025199456003614878,-0.020912619874934313,-0.006005243446519748,0.1980565588761941,-0.007731938135950746,0.07838092297736328,-0.15215856449700518
ANC_3,0.004116545319415953,0.0036672171392034235,-0.006139325610052896,-0.022188218519006583,-0.024171813875578013,-0.018457622980291907,0.006450142966985388,0.05025329455795477,0.013955656617346372,0.050986095830959165
ANC_4,-0.008510916109253516,-0.08411188634917659,-0.040778715930711903,-0.08025153747378265,0.05284223149544245,0.10207698863091332,-0.20253309611847267,0.07956817572046324,-0.02599924018312044,0.09680965247920714
DEYE_2,-0.04161189030144903,-0.009404092367809508,0.010056546813398152,0.023344032996024465,-0.0054311197003083225,0.0029041486109930422,0.07039065263333986,-0.12055603737683136,-0.022466061274803023,0.0021099687179370477
WAOB_2,0.006439979004843964,-0.031035563894762676,0.013708020000086637,-0.06286994073601238,-0.062456256282340576,0.005945109244475524,0.002761153813387366,0.044627866109388015,0.04547912875913182,-0.010827189862924655
WAOB_3,0.014241186694705001,-0.06829218937583029,0.02827456183611795,-0.14132926336235227,-0.13944066238470018,-0.04372342769301709,0.031521366805686006,0.008405276649545535,-0.1519567102498929,0.019709273082505467
WAOB_4,0.004398182809340768,-0.1481369741233054,0.30153645929097017,0.1602264938627514,-0.06839218841120455,0.04371092796797238,-0.010134571606934352,0.06707528061099703,0.03519270527392311,-0.019539548802902793
WAOB_5,-0.0112196867989437,0.0017900693576571737,0.009222006297467287,-0.006324725663428545,-0.006455852323480782,-0.0170365497442694,-0.016201703380158607,0.0004879432509434226,-0.0017223982183391677,0.00032002540948547866
WAOB_6,-0.00943261861853046,-0.1335789215655644,0.07429544589238353,-0.15071324556245422,0.22047778976833382,-0.15320726159295775,0.10273279622568195,0.03289440431985544,-0.004132602222551915,0.019411466326848672
WAOB_7,-0.002527918009732226,-0.010308357984029556,0.015309325450705926,-0.010136703408464929,0.004206948916544206,-0.013781605077559978,0.03766207737284554,0.015965730002186092,-0.00625112399163649,-0.007659724633152804
WAOB_8,0.0025782785774167336,-0.014705707540051257,0.006253439840194373,-0.019174673649288848,0.015579515880377598,0.028070027735368923,0.0193688625095623,0.0020427786012396534,-0.007567681312745943,-0.0033826353706061314
DEAR_2,-0.04050098592263963,-0.02485069077060437,0.017213036357517777,0.014678630028249559,0.023782924516182753,0.032383392492180085,0.054031780175720245,-0.08506205637305782,-0.032404701235711625,0.0061175211424850835
NWRE_2.0,0.07416337958943399,0.045802215952268494,0.025922805465857655,0.030990740965152808,-0.015354953256940133,-0.04807174970856241,0.043615860574610435,-0.06983337644877427,-0.0004996968310401313,0.06136521106720493
NWRE_3.0,-0.07179811480069999,-0.043355901777334484,-0.020169928200694135,-0.033299571953393274,0.017411702347678155,0.04763821632240382,-0.051960656955656014,0.0768014504206471,-0.0025362798477526695,-0.07510267066222419
MIL_2.0,0.00047883586065707983,0.024489654318522115,-0.008394534674255775,-0.03224052550876347,-0.042358549952067205,-0.0681174488280153,-0.02483799370321285,0.025787871772350594,0.1251655807287712,0.04104075156878912
MIL_3.0,-0.009712713948481977,0.00450323239917796,-0.004424182238037959,-0.012768959469622351,-0.005518584634338526,-0.02099395667742911,-0.00291448428179372,-0.009622869042721159,0.0588900859963666,0.0068254926127730865
MIL_4.0,0.014364232262236244,-0.008599905072207032,0.00957308459013479,0.0861945948954483,0.10183611698670875,0.07155398509220172,0.029747018859180206,0.005243451569951598,-0.2854745463913709,-0.005809576971530636
HISP_2,0.011680978245748087,-0.08337870747583996,-0.0019233792018845137,-0.16065194619134576,-0.1720132548715656,0.01807495397807827,0.04440691040876167,-0.04400813160102736,-0.08233493346469908,0.010592648499748968
HISP_3,0.002569242193513103,-0.02388441039800195,0.0068191432853701855,-0.06777584513871249,-0.046373651418821396,-0.015174634956164768,0.022498752545236853,0.03685963098802299,0.07802904671073875,-0.005622124068036255
HISP_4,0.0027560646386135955,-0.018621259975046087,0.0033169987738943868,-0.04580813101833934,-0.0413410683754857,-0.0049495391312365045,0.015568739712924114,0.02929562507178936,-0.00842912505869415,0.008083567998019953
HISP_5,0.0014577270331266588,-0.020765230117592116,0.004240808069319979,-0.05438850363654136,-0.055602975792151656,-0.008208751786591122,0.007587696826234392,-0.03058306825897128,0.012616056089697198,0.010464520143049917
HISP_6,-0.0025635747383159595,-0.018091860652321906,-5.9556015209711634e-05,-0.04886416677619035,-0.046783131766832124,0.004384967242788671,0.005830145689016959,0.008950301557813067,0.025516074416147897,-0.016114225604166622
HISP_7,0.002391939406608427,-0.004335634472336277,0.004006946044053944,-0.02105550121260391,-0.013504876173713059,-0.00034588097717165356,0.014137610096848646,0.013174266930933331,-0.018994351305204653,0.004886553575371482
HISP_8,-0.0015349563340201157,-0.02625451969845897,0.0006107927710950503,-0.044761774501445584,-0.03959371598925625,0.014101715283820001,-0.005930851926597414,-0.029778746996403843,-0.0514535463754409,0.002677574611563511
HISP_11,0.004230742026910291,-0.051407069894008714,0.013727736743177172,-0.09605380724179753,-0.09934227895116808,-0.01965791958495842,-0.04263513912904792,-0.05608716283490917,-0.13740418676243712,-0.009853461696303408
HISP_13,-0.004863579083447948,0.005149750145633345,0.0006657920702842108,0.004483865126226096,-0.0012280599099034751,-0.005587885214510002,0.004927429401834869,0.002183728050627671,-0.0008287832031085159,-0.01005923293203243
HISP_16,0.01001193586744794,-0.001672927987437215,0.008910330313323108,-0.031167397718740324,-0.018639259330061452,-0.011110130644961313,0.04447918693473179,0.052878672651414625,-0.030227165787820205,0.017050858352576616
HISP_17,-0.001480137789372984,-0.0007184481448029936,-0.002625926839043782,-0.03099235496795872,-0.03063252778553958,0.009270782280648895,0.004397577549629026,-0.030102013113403086,0.14705151085302878,-0.04100356259744024
HISP_18,0.009546138991200596,-0.010468775345394641,0.004791006471578783,-0.02363904967942084,-0.029956376195574504,-0.007078064377163536,-0.02425047686713225,-0.02524742695979995,-0.026985540179631808,-0.004522998804256424
HISP_21,0.005350909518791855,0.003586509455909944,0.0013996432955372903,-0.00872035777370769,-0.0019726149559826643,0.01805499865862976,0.039825750193852816,-0.003885431482520538,0.0045121589861492305,0.005427539070587266
HISP_23,0.008242359319936245,0.0010953665922888648,0.0007000192169062263,-0.02034458491833361,-0.01656504212479187,0.0063151263359668575,0.034642658797448815,0.005786734288855559,-0.009273889217888735,0.007701040557586043
HISP_24,0.0012946645131673281,-0.017456963261342148,-0.009426232893820842,-0.05284530669542214,-0.032974600182453385,0.027233410259557507,0.02820667516708711,0.036848421604156675,0.004821090261735635,0.005122310513842417
