medicaid_only,POVPIP,PINCP,PERNP,OCCP_2digit,WAGP,INDP_2digit,ESR,ANC1P,WKL,SCHL,RELSHIPP,MSP,WRK,DIS,MAR,HIMRKS,DREM,RAC3P,DOUT,RAC2P,NWLK,SSIP,NWLA,DPHY,RAC1P,DDRS,RACAIAN,NWAB,MARHYP,RACWHT,ANC2P,COW,WAOB,WKHP,SSP,POBP,WKWN,PWGTP,INTP,PUMA,MIG,ANC,DEYE,NWRE,PAP,MARHM,NWAV,DEAR,MIL,HISP,AGEP
0,501.0,82000.0,82000.0,47,82000.0,46,1.0,50,1.0,19.0,20,1.0,1.0,2,1,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,2005.0,1,89,1.0,1,55.0,0.0,8,52.0,283,0.0,600,1.0,2,2,3.0,0.0,2.0,5.0,2,4.0,1,50
0,501.0,68000.0,68000.0,35,68000.0,81,1.0,939,1.0,20.0,21,1.0,1.0,2,1,2,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,2005.0,1,999,2.0,1,40.0,0.0,38,52.0,332,0.0,600,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,55
0,307.0,48000.0,48000.0,73,48000.0,70,1.0,50,1.0,19.0,20,6.0,1.0,2,5,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1995.0,1,22,1.0,1,37.0,0.0,18,52.0,117,0.0,600,3.0,2,2,3.0,0.0,2.0,5.0,2,4.0,1,48
0,501.0,61800.0,60000.0,42,60000.0,85,1.0,32,1.0,18.0,20,1.0,1.0,2,1,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1997.0,1,999,5.0,1,55.0,0.0,38,52.0,53,0.0,200,3.0,1,2,3.0,0.0,2.0,5.0,2,2.0,1,53
0,501.0,60000.0,60000.0,05,60000.0,69,2.0,32,1.0,18.0,21,1.0,1.0,2,1,0,2.0,1,2.0,1000,3.0,0.0,2.0,2.0,1,2.0,0,1.0,1997.0,1,82,4.0,1,40.0,0.0,38,52.0,64,0.0,200,3.0,2,2,3.0,0.0,2.0,5.0,2,4.0,1,53
0,400.0,61600.0,58000.0,04,55000.0,70,1.0,50,1.0,21.0,20,4.0,1.0,2,3,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1993.0,1,999,1.0,2,5.0,0.0,72,52.0,241,0.0,300,1.0,1,2,3.0,0.0,2.0,5.0,2,2.0,1,56
1,90.0,1500.0,0.0,97,0.0,40,3.0,291,2.0,16.0,20,1.0,2.0,2,1,0,2.0,29,2.0,9000,3.0,0.0,1.0,2.0,9,2.0,0,3.0,2017.0,1,26,1.0,3,40.0,0.0,303,52.0,88,0.0,500,3.0,2,2,1.0,0.0,2.0,1.0,2,4.0,2,35
0,90.0,20000.0,20000.0,77,20000.0,27,1.0,210,1.0,13.0,21,1.0,1.0,2,1,0,2.0,29,2.0,9000,3.0,0.0,3.0,2.0,9,2.0,0,3.0,2017.0,1,999,1.0,3,40.0,0.0,303,52.0,79,0.0,500,3.0,1,2,3.0,0.0,2.0,5.0,2,4.0,2,34
0,501.0,140000.0,140000.0,68,140000.0,04,1.0,82,1.0,19.0,20,4.0,1.0,2,3,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,2017.0,1,89,1.0,1,98.0,0.0,27,46.0,14,0.0,400,1.0,2,2,3.0,0.0,2.0,5.0,2,2.0,1,39
0,70.0,11000.0,0.0,42,0.0,69,6.0,924,3.0,16.0,20,6.0,2.0,1,5,0,1.0,1,1.0,1000,2.0,11000.0,2.0,2.0,1,2.0,0,2.0,1995.0,1,999,1.0,1,40.0,0.0,27,52.0,7,0.0,500,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,24
0,501.0,82000.0,82000.0,47,82000.0,69,1.0,999,1.0,21.0,20,1.0,1.0,2,1,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,2019.0,1,999,1.0,1,45.0,0.0,38,52.0,90,0.0,600,1.0,4,2,3.0,0.0,2.0,5.0,2,4.0,1,27
0,501.0,91000.0,80000.0,62,80000.0,07,1.0,999,1.0,19.0,21,1.0,1.0,2,1,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,2019.0,1,999,1.0,1,50.0,0.0,38,12.0,138,0.0,600,1.0,4,2,3.0,0.0,2.0,5.0,2,4.0,1,31
1,210.0,32200.0,28800.0,60,28800.0,01,1.0,82,1.0,16.0,20,4.0,1.0,2,3,0,2.0,1,2.0,1000,3.0,3400.0,3.0,2.0,1,2.0,0,3.0,1995.0,1,999,1.0,1,50.0,0.0,38,52.0,103,0.0,500,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,52
0,194.0,30000.0,30000.0,51,30000.0,49,1.0,999,1.0,19.0,20,4.0,1.0,1,3,0,1.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,2005.0,1,999,1.0,1,39.0,0.0,31,52.0,55,0.0,500,1.0,4,1,3.0,0.0,2.0,5.0,2,4.0,1,50
0,501.0,100600.0,91000.0,20,91000.0,94,1.0,32,1.0,22.0,20,4.0,1.0,2,3,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,2002.0,1,917,5.0,1,40.0,0.0,17,52.0,60,9600.0,500,1.0,2,2,3.0,0.0,2.0,5.0,2,4.0,1,41
1,72.0,11400.0,0.0,42,0.0,69,6.0,22,3.0,19.0,20,4.0,2.0,1,3,0,2.0,1,2.0,1000,2.0,0.0,2.0,1.0,1,2.0,0,2.0,1976.0,1,50,1.0,1,40.0,11400.0,39,52.0,324,0.0,300,1.0,2,2,3.0,0.0,2.0,5.0,2,4.0,1,63
0,501.0,80000.0,80000.0,60,80000.0,01,1.0,32,1.0,19.0,20,4.0,1.0,2,3,2,2.0,1,2.0,1000,2.0,0.0,2.0,2.0,1,2.0,0,2.0,1993.0,1,999,1.0,1,40.0,0.0,38,52.0,12,0.0,500,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,61
0,358.0,50600.0,16000.0,44,16000.0,90,1.0,82,1.0,20.0,20,4.0,1.0,2,3,2,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,2005.0,1,32,1.0,1,50.0,20600.0,38,6.0,190,0.0,300,1.0,2,2,3.0,0.0,2.0,5.0,2,4.0,1,65
0,414.0,80000.0,80000.0,02,80000.0,01,1.0,32,1.0,16.0,20,1.0,1.0,2,1,2,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,2019.0,1,999,1.0,1,80.0,0.0,38,52.0,114,0.0,500,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,29
0,414.0,43000.0,43000.0,23,43000.0,78,1.0,82,1.0,21.0,21,1.0,1.0,2,1,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,2019.0,1,999,1.0,1,40.0,0.0,38,52.0,92,0.0,500,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,27
0,427.0,36000.0,36000.0,51,36000.0,81,1.0,32,1.0,20.0,20,1.0,1.0,2,1,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,2008.0,1,999,2.0,1,40.0,0.0,38,52.0,15,0.0,200,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,36
0,427.0,50000.0,50000.0,72,0.0,87,1.0,32,1.0,17.0,21,1.0,1.0,2,1,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,2008.0,1,999,6.0,1,40.0,0.0,38,52.0,14,0.0,200,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,36
0,36.0,3000.0,3000.0,02,0.0,01,1.0,32,1.0,20.0,25,6.0,1.0,2,5,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1995.0,1,999,6.0,1,80.0,0.0,38,52.0,33,0.0,400,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,25
0,270.0,55000.0,55000.0,23,55000.0,78,2.0,26,1.0,21.0,20,1.0,2.0,2,1,0,2.0,1,2.0,1000,3.0,0.0,2.0,2.0,1,2.0,0,1.0,2017.0,1,32,2.0,1,40.0,0.0,38,38.0,36,0.0,100,1.0,2,2,1.0,0.0,2.0,5.0,2,4.0,1,33
0,270.0,65000.0,65000.0,52,65000.0,42,1.0,999,1.0,16.0,21,1.0,1.0,1,1,0,2.0,17,2.0,9000,2.0,0.0,2.0,2.0,9,2.0,1,2.0,2017.0,1,999,1.0,1,40.0,0.0,39,52.0,23,0.0,100,1.0,4,1,2.0,0.0,2.0,5.0,2,4.0,1,38
1,42.0,6400.0,0.0,42,0.0,69,6.0,917,3.0,16.0,20,4.0,2.0,2,3,0,2.0,3,2.0,5013,2.0,6400.0,2.0,2.0,3,2.0,1,2.0,2012.0,0,999,1.0,1,40.0,0.0,38,52.0,111,0.0,300,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,59
0,482.0,76000.0,76000.0,52,76000.0,42,1.0,97,1.0,19.0,20,6.0,1.0,2,5,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1995.0,1,999,1.0,1,45.0,0.0,47,52.0,141,0.0,600,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,24
0,497.0,118000.0,118000.0,32,93000.0,82,1.0,82,1.0,21.0,20,1.0,1.0,2,1,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1999.0,1,999,2.0,1,40.0,0.0,38,52.0,143,0.0,500,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,45
0,497.0,30000.0,30000.0,02,0.0,01,1.0,82,1.0,20.0,21,1.0,1.0,2,1,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1999.0,1,32,6.0,1,30.0,0.0,38,52.0,138,0.0,500,1.0,2,2,3.0,0.0,2.0,5.0,2,4.0,1,46
0,497.0,3000.0,3000.0,36,3000.0,82,6.0,82,1.0,14.0,25,6.0,2.0,2,5,0,2.0,1,2.0,1000,2.0,0.0,2.0,2.0,1,2.0,0,2.0,1995.0,1,32,2.0,1,24.0,0.0,38,12.0,196,0.0,500,1.0,2,2,3.0,0.0,2.0,5.0,2,4.0,1,18
0,321.0,63000.0,63000.0,47,63000.0,48,1.0,148,1.0,18.0,20,1.0,1.0,2,1,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,2002.0,1,32,1.0,1,42.0,0.0,38,52.0,70,0.0,200,1.0,2,2,3.0,0.0,2.0,5.0,2,2.0,1,48
0,321.0,4900.0,0.0,42,0.0,69,6.0,22,3.0,22.0,21,1.0,2.0,2,1,0,2.0,1,2.0,1000,2.0,0.0,2.0,2.0,1,2.0,0,2.0,2002.0,1,999,1.0,1,40.0,1000.0,56,52.0,51,0.0,200,1.0,1,2,3.0,0.0,2.0,5.0,2,2.0,1,45
0,321.0,8400.0,6000.0,42,6000.0,85,6.0,148,1.0,14.0,25,6.0,2.0,2,5,0,2.0,1,2.0,1000,2.0,0.0,2.0,2.0,1,2.0,0,2.0,1995.0,1,22,4.0,1,40.0,2400.0,56,8.0,28,0.0,200,1.0,2,2,3.0,0.0,2.0,5.0,2,4.0,1,18
1,72.0,26000.0,26000.0,47,26000.0,50,1.0,917,1.0,14.0,20,1.0,1.0,2,1,0,2.0,3,2.0,5013,3.0,0.0,3.0,2.0,3,2.0,1,3.0,2017.0,0,902,1.0,1,40.0,0.0,38,52.0,127,0.0,200,1.0,2,2,3.0,0.0,2.0,5.0,2,4.0,1,26
1,72.0,0.0,0.0,47,0.0,50,6.0,996,2.0,16.0,21,1.0,2.0,1,1,0,1.0,1,2.0,1000,2.0,0.0,2.0,2.0,1,2.0,0,2.0,2017.0,1,999,1.0,1,40.0,0.0,38,52.0,124,0.0,200,1.0,3,2,3.0,0.0,2.0,5.0,2,4.0,1,28
0,409.0,25000.0,0.0,42,0.0,69,6.0,26,3.0,19.0,21,1.0,2.0,1,1,2,2.0,1,1.0,1000,2.0,0.0,2.0,1.0,1,1.0,0,2.0,1985.0,1,939,1.0,1,40.0,20000.0,38,52.0,102,5000.0,300,1.0,2,2,3.0,0.0,2.0,5.0,2,4.0,1,64
0,21.0,3300.0,0.0,42,0.0,69,6.0,82,3.0,19.0,20,4.0,2.0,2,3,0,2.0,1,2.0,1000,2.0,0.0,2.0,2.0,1,2.0,0,2.0,1990.0,1,999,1.0,1,40.0,3300.0,38,52.0,19,0.0,600,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,53
0,501.0,81000.0,81000.0,00,81000.0,49,1.0,82,1.0,18.0,20,4.0,1.0,2,3,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1978.0,1,999,1.0,1,40.0,0.0,38,52.0,131,0.0,300,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,62
0,501.0,140000.0,140000.0,15,140000.0,72,1.0,32,1.0,20.0,20,1.0,1.0,2,1,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,2016.0,1,21,1.0,1,45.0,0.0,38,52.0,25,0.0,300,1.0,2,2,3.0,0.0,2.0,5.0,2,4.0,1,51
0,501.0,50000.0,50000.0,57,50000.0,46,1.0,32,1.0,16.0,21,1.0,1.0,2,1,2,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,2016.0,1,999,1.0,1,40.0,0.0,38,52.0,20,0.0,300,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,50
0,501.0,63000.0,63000.0,33,63000.0,79,1.0,32,1.0,20.0,27,6.0,1.0,2,5,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1995.0,1,999,1.0,1,40.0,0.0,38,52.0,17,0.0,300,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,26
0,168.0,0.0,0.0,02,0.0,01,6.0,999,2.0,16.0,20,1.0,1.0,2,1,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,2023.0,1,999,6.0,1,40.0,0.0,27,52.0,115,0.0,100,1.0,4,2,3.0,0.0,1.0,5.0,2,4.0,1,41
0,168.0,50000.0,50000.0,91,50000.0,61,1.0,999,1.0,19.0,21,1.0,1.0,2,1,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,2023.0,1,999,1.0,1,50.0,0.0,30,52.0,94,0.0,100,1.0,4,2,3.0,0.0,1.0,5.0,2,4.0,1,40
0,184.0,35000.0,35000.0,40,25000.0,78,1.0,32,1.0,21.0,20,6.0,1.0,1,5,0,2.0,1,1.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1995.0,1,999,6.0,1,60.0,0.0,38,52.0,61,0.0,200,1.0,1,2,3.0,0.0,2.0,5.0,1,4.0,1,54
0,156.0,24000.0,24000.0,62,0.0,07,1.0,89,1.0,19.0,22,6.0,1.0,2,5,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1995.0,1,999,6.0,1,40.0,0.0,38,52.0,54,0.0,200,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,52
0,184.0,1300.0,1300.0,54,1300.0,60,6.0,32,1.0,21.0,25,6.0,2.0,2,5,0,2.0,1,2.0,1000,2.0,0.0,2.0,2.0,1,2.0,0,2.0,1995.0,1,89,1.0,1,25.0,0.0,38,26.0,41,0.0,200,1.0,2,2,3.0,0.0,2.0,5.0,2,4.0,1,19
0,212.0,61800.0,60000.0,42,60000.0,85,1.0,999,1.0,19.0,20,1.0,1.0,2,1,1,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,2000.0,1,999,5.0,1,55.0,0.0,55,52.0,15,0.0,200,1.0,4,2,3.0,0.0,2.0,5.0,2,4.0,1,54
0,212.0,14000.0,14000.0,50,14000.0,81,1.0,999,1.0,20.0,21,1.0,1.0,2,1,2,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,2000.0,1,999,2.0,1,40.0,0.0,12,52.0,15,0.0,200,1.0,4,2,3.0,0.0,2.0,5.0,2,4.0,1,40
0,187.0,38000.0,38000.0,64,38000.0,07,1.0,291,1.0,18.0,20,6.0,1.0,2,5,0,2.0,29,2.0,9000,3.0,0.0,3.0,2.0,9,2.0,0,3.0,1995.0,1,999,1.0,1,48.0,0.0,38,52.0,1130,0.0,600,3.0,1,2,3.0,0.0,2.0,5.0,2,4.0,23,29
0,71.0,11000.0,11000.0,47,11000.0,68,1.0,32,1.0,19.0,22,6.0,1.0,2,5,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1995.0,1,999,1.0,1,40.0,0.0,27,28.0,755,0.0,600,3.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,28
0,225.0,35000.0,35000.0,03,35000.0,82,1.0,32,1.0,20.0,20,4.0,1.0,2,3,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1982.0,1,999,1.0,5,41.0,0.0,110,52.0,213,0.0,400,1.0,1,2,3.0,0.0,2.0,5.0,2,2.0,1,63
0,398.0,62000.0,62000.0,32,62000.0,79,1.0,32,1.0,20.0,20,4.0,1.0,1,3,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1980.0,1,999,1.0,1,36.0,0.0,38,52.0,23,0.0,100,1.0,1,2,3.0,0.0,2.0,5.0,1,4.0,1,64
0,343.0,49200.0,0.0,42,0.0,69,6.0,89,3.0,16.0,22,3.0,2.0,1,2,2,2.0,1,1.0,1000,2.0,0.0,2.0,2.0,1,2.0,0,2.0,1981.0,1,999,1.0,1,40.0,0.0,55,52.0,15,0.0,100,1.0,1,1,3.0,0.0,2.0,5.0,2,4.0,1,65
0,275.0,43000.0,43000.0,60,43000.0,01,1.0,570,1.0,20.0,20,2.0,1.0,2,1,2,2.0,16,2.0,9000,3.0,0.0,3.0,2.0,9,2.0,0,3.0,2013.0,1,999,1.0,6,70.0,0.0,449,12.0,125,0.0,500,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,29
0,241.0,37700.0,37700.0,60,37700.0,01,1.0,570,1.0,16.0,36,6.0,1.0,2,5,0,2.0,16,2.0,9000,3.0,0.0,3.0,2.0,9,2.0,0,3.0,1995.0,1,999,1.0,6,70.0,0.0,449,31.0,42,0.0,500,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,54
0,76.0,11900.0,11900.0,60,11900.0,01,1.0,570,1.0,16.0,36,6.0,1.0,2,5,2,2.0,16,2.0,9000,3.0,0.0,3.0,2.0,9,2.0,0,3.0,1995.0,1,999,1.0,6,60.0,0.0,449,12.0,43,0.0,500,2.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,45
0,232.0,36200.0,36200.0,60,36200.0,01,1.0,570,1.0,19.0,36,6.0,1.0,2,5,0,2.0,16,2.0,9000,3.0,0.0,3.0,2.0,9,2.0,0,3.0,1995.0,1,999,1.0,6,70.0,0.0,449,31.0,42,0.0,500,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,40
0,282.0,44000.0,44000.0,60,44000.0,01,1.0,570,1.0,16.0,36,6.0,1.0,2,5,0,2.0,16,2.0,9000,3.0,0.0,3.0,2.0,9,2.0,0,3.0,1995.0,1,999,1.0,6,75.0,0.0,449,28.0,42,0.0,500,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,35
0,295.0,46100.0,46100.0,60,46100.0,01,1.0,570,1.0,17.0,36,6.0,1.0,2,5,0,2.0,16,2.0,9000,3.0,0.0,3.0,2.0,9,2.0,0,3.0,1995.0,1,999,1.0,6,75.0,0.0,449,29.0,44,0.0,500,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,31
0,250.0,39100.0,39100.0,60,39100.0,01,1.0,570,1.0,19.0,36,6.0,1.0,2,5,0,2.0,16,2.0,9000,3.0,0.0,3.0,2.0,9,2.0,0,3.0,1995.0,1,999,1.0,6,75.0,0.0,449,30.0,43,0.0,500,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,31
0,256.0,40000.0,40000.0,60,40000.0,01,1.0,570,1.0,16.0,36,6.0,1.0,2,5,0,2.0,16,2.0,9000,3.0,0.0,3.0,2.0,9,2.0,0,3.0,1995.0,1,999,1.0,6,70.0,0.0,449,32.0,42,0.0,500,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,29
1,93.0,14500.0,14500.0,60,14500.0,01,1.0,570,1.0,16.0,36,6.0,1.0,2,5,0,2.0,16,2.0,9000,3.0,0.0,3.0,2.0,9,2.0,0,3.0,1995.0,1,999,1.0,6,60.0,0.0,449,52.0,43,0.0,500,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,27
0,224.0,35000.0,35000.0,60,35000.0,01,1.0,570,1.0,16.0,36,6.0,1.0,2,5,0,2.0,16,2.0,9000,3.0,0.0,3.0,2.0,9,2.0,0,3.0,1995.0,1,999,1.0,6,70.0,0.0,449,30.0,44,0.0,500,2.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,27
0,378.0,59000.0,59000.0,60,59000.0,01,1.0,570,1.0,20.0,36,6.0,1.0,2,5,2,2.0,16,2.0,9000,3.0,0.0,3.0,2.0,9,2.0,0,3.0,1995.0,1,999,1.0,6,80.0,0.0,449,34.0,59,0.0,500,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,22
0,77.0,12100.0,12100.0,60,12100.0,01,1.0,570,1.0,16.0,36,6.0,1.0,2,5,0,2.0,16,2.0,9000,3.0,0.0,3.0,2.0,9,2.0,0,3.0,1995.0,1,999,1.0,6,70.0,0.0,449,10.0,59,0.0,500,2.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,20
0,486.0,12000.0,12000.0,40,12000.0,78,1.0,82,1.0,16.0,20,1.0,1.0,2,1,2,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1998.0,1,32,3.0,1,35.0,0.0,38,36.0,23,0.0,200,1.0,2,2,3.0,0.0,2.0,5.0,2,4.0,1,43
0,486.0,85000.0,85000.0,19,85000.0,45,1.0,32,1.0,20.0,21,1.0,1.0,2,1,2,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1998.0,1,999,1.0,1,40.0,0.0,38,52.0,11,0.0,200,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,49
0,88.0,14000.0,14000.0,52,14000.0,78,1.0,50,1.0,21.0,20,6.0,1.0,2,5,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1995.0,1,22,4.0,1,20.0,0.0,55,50.0,201,0.0,500,1.0,2,2,3.0,0.0,2.0,5.0,2,4.0,1,22
0,0.0,0.0,0.0,47,0.0,53,3.0,239,2.0,19.0,34,6.0,2.0,2,5,0,2.0,29,2.0,9000,1.0,0.0,2.0,2.0,9,2.0,0,2.0,1995.0,1,22,1.0,1,40.0,0.0,42,52.0,75,0.0,500,1.0,2,2,3.0,0.0,2.0,1.0,2,4.0,21,22
0,76.0,12100.0,12000.0,76,12000.0,78,1.0,924,1.0,19.0,34,6.0,1.0,2,5,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1995.0,1,22,4.0,1,20.0,0.0,26,45.0,68,100.0,500,1.0,2,2,3.0,0.0,2.0,5.0,2,4.0,1,21
0,501.0,75000.0,75000.0,32,75000.0,69,1.0,924,1.0,21.0,21,1.0,1.0,2,1,2,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,2012.0,1,82,4.0,1,40.0,0.0,38,52.0,93,0.0,500,1.0,2,2,3.0,0.0,2.0,5.0,2,4.0,1,35
0,446.0,70000.0,20000.0,60,20000.0,01,1.0,32,1.0,16.0,20,6.0,1.0,2,5,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1995.0,1,82,1.0,1,40.0,0.0,38,26.0,45,0.0,600,1.0,2,2,3.0,0.0,2.0,5.0,2,4.0,1,59
0,253.0,40000.0,40000.0,73,40000.0,39,1.0,98,1.0,20.0,20,6.0,1.0,2,5,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1995.0,1,999,1.0,1,40.0,0.0,27,52.0,89,0.0,600,1.0,1,2,3.0,0.0,2.0,5.0,2,3.0,1,23
0,354.0,60050.0,60000.0,20,60000.0,78,1.0,195,1.0,21.0,20,1.0,1.0,2,1,0,2.0,1,2.0,1000,2.0,0.0,2.0,2.0,1,2.0,0,2.0,2008.0,1,999,3.0,1,35.0,0.0,55,46.0,63,50.0,400,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,42
0,354.0,68000.0,68000.0,32,68000.0,81,1.0,195,1.0,21.0,21,1.0,1.0,2,1,0,2.0,1,2.0,1000,2.0,0.0,2.0,2.0,1,2.0,0,2.0,2008.0,1,999,2.0,1,40.0,0.0,38,52.0,50,0.0,400,1.0,1,2,2.0,0.0,2.0,5.0,2,4.0,1,38
0,188.0,0.0,0.0,42,0.0,69,6.0,82,3.0,20.0,21,1.0,2.0,2,1,1,2.0,1,2.0,1000,2.0,0.0,2.0,2.0,1,2.0,0,2.0,1981.0,1,88,1.0,1,40.0,0.0,38,52.0,31,0.0,200,1.0,2,2,3.0,0.0,2.0,5.0,2,4.0,1,63
1,95.0,0.0,0.0,42,0.0,69,6.0,26,3.0,20.0,20,1.0,2.0,2,1,0,2.0,1,2.0,1000,2.0,0.0,2.0,2.0,1,2.0,0,2.0,2020.0,1,32,1.0,1,40.0,0.0,8,52.0,22,0.0,500,1.0,2,2,3.0,0.0,2.0,5.0,2,4.0,1,60
1,95.0,19200.0,0.0,42,0.0,69,6.0,32,3.0,11.0,21,1.0,2.0,2,1,0,2.0,1,2.0,1000,2.0,0.0,2.0,2.0,1,2.0,0,2.0,2020.0,1,999,1.0,1,40.0,19200.0,8,52.0,19,0.0,500,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,62
0,501.0,100250.0,100000.0,47,100000.0,69,1.0,996,1.0,20.0,20,1.0,1.0,2,1,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1992.0,1,999,2.0,1,42.0,0.0,38,52.0,22,250.0,600,1.0,3,2,3.0,0.0,2.0,5.0,2,4.0,1,53
0,277.0,55000.0,55000.0,04,55000.0,72,1.0,32,1.0,21.0,20,1.0,1.0,2,1,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,2014.0,1,999,1.0,1,40.0,0.0,46,52.0,35,0.0,500,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,41
0,277.0,30000.0,30000.0,02,0.0,01,6.0,24,1.0,21.0,21,1.0,2.0,2,1,0,2.0,1,2.0,1000,2.0,0.0,2.0,2.0,1,2.0,0,2.0,2014.0,1,999,6.0,1,40.0,0.0,38,12.0,29,0.0,500,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,48
0,501.0,155000.0,155000.0,02,125000.0,01,1.0,88,1.0,16.0,20,1.0,1.0,2,1,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1992.0,1,97,6.0,1,60.0,0.0,30,52.0,33,0.0,100,1.0,2,2,3.0,0.0,2.0,5.0,2,4.0,1,60
