WAGP,POVPIP,SEMP,income_group,income_source_count,poverty_band,has_wage_income,has_self_employment,ESR,COW,WKL,OCCP_2digit,INDP_2digit,employment_status_simple,employer_type,AGEP,SEX,MAR,MIG,NATIVITY,RAC1P,HISP,age_group,marital_status_simple,SCHL,SCH,education_level,currently_enrolled,DIS,DEAR,DEYE,DPHY,has_any_disability,STATE,PUMA,REGION,DIVISION,medicaid_only
49900.0,322.0,0.0,Medium,1,200-400%,1,0,1.0,1.0,1.0,77,23,Employed,Private,36,2,3,1.0,1,1,1,36-45,Divorced_Separated,17.0,1.0,HS_diploma,0,2,2,2,2.0,0,38,400,2,4,0
39400.0,375.0,0.0,Medium,1,200-400%,1,0,1.0,1.0,1.0,39,76,Employed,Private,59,1,1,1.0,1,1,1,56-65,Married,16.0,1.0,HS_diploma,0,2,2,2,2.0,0,38,300,2,4,0
36900.0,375.0,0.0,Medium,1,200-400%,1,0,1.0,1.0,1.0,34,81,Employed,Private,58,2,1,1.0,1,1,1,56-65,Married,17.0,1.0,HS_diploma,0,2,2,2,2.0,0,38,300,2,4,0
90000.0,501.0,0.0,Very_High,1,>400%,1,0,1.0,1.0,1.0,14,07,Employed,Private,44,1,1,1.0,1,1,1,36-45,Married,17.0,1.0,HS_diploma,0,2,2,2,2.0,0,38,100,2,4,0
60000.0,501.0,0.0,High,1,>400%,1,0,1.0,1.0,1.0,58,07,Employed,Private,45,2,1,1.0,1,1,1,36-45,Married,16.0,1.0,HS_diploma,0,2,2,2,2.0,0,38,100,2,4,0
18000.0,360.0,0.0,Low,4,200-400%,1,0,1.0,4.0,1.0,24,85,Employed,Government,65,2,1,1.0,1,1,1,56-65,Married,20.0,1.0,Some_college,0,2,2,2,2.0,0,38,400,2,4,0
72000.0,501.0,0.0,High,2,>400%,1,0,1.0,1.0,1.0,72,32,Employed,Private,64,1,1,1.0,1,1,1,56-65,Married,20.0,1.0,Some_college,0,2,2,2,2.0,0,38,400,2,4,0
60000.0,385.0,0.0,High,2,200-400%,1,0,1.0,1.0,1.0,62,07,Employed,Private,54,1,5,1.0,1,8,1,46-55,Never_married,18.0,1.0,Some_college,0,2,2,2,2.0,0,38,600,2,4,0
39000.0,257.0,0.0,Medium,2,200-400%,1,0,6.0,1.0,1.0,63,07,Not_in_labor_force,Private,61,1,2,1.0,1,1,1,56-65,Divorced_Separated,16.0,1.0,HS_diploma,0,2,2,2,2.0,0,38,500,2,4,0
104000.0,231.0,0.0,Very_High,1,200-400%,1,0,1.0,1.0,1.0,08,07,Employed,Private,34,1,1,1.0,1,8,1,26-35,Married,21.0,2.0,Bachelors,1,2,2,2,2.0,0,38,500,2,4,0
0.0,231.0,0.0,,0,200-400%,0,0,6.0,1.0,3.0,42,69,Not_in_labor_force,Private,32,2,1,1.0,1,8,1,26-35,Married,24.0,1.0,Graduate,0,2,2,2,2.0,0,38,500,2,4,0
14000.0,90.0,0.0,Very_Low,1,<100%,1,0,1.0,1.0,1.0,49,70,Employed,Private,20,2,5,1.0,1,1,1,18-25,Never_married,20.0,1.0,Some_college,0,2,2,2,2.0,0,38,500,2,4,0
19800.0,127.0,0.0,Low,1,100-138%,1,0,1.0,1.0,1.0,42,76,Employed,Private,21,2,5,1.0,1,8,2,18-25,Never_married,16.0,1.0,HS_diploma,0,2,2,2,2.0,0,38,500,2,4,1
48000.0,307.0,0.0,Medium,1,200-400%,1,0,1.0,1.0,1.0,32,81,Employed,Private,40,1,3,1.0,2,2,1,36-45,Divorced_Separated,20.0,3.0,Some_college,1,2,2,2,2.0,0,38,600,2,4,0
55000.0,360.0,0.0,High,2,200-400%,1,0,1.0,1.0,1.0,32,81,Employed,Private,22,2,5,1.0,1,1,1,18-25,Never_married,21.0,2.0,Bachelors,1,2,2,2,2.0,0,38,600,2,4,0
60000.0,501.0,0.0,High,1,>400%,1,0,1.0,7.0,1.0,04,77,Employed,Self_employed,54,2,1,1.0,1,1,1,46-55,Married,20.0,1.0,Some_college,0,2,2,2,2.0,0,38,400,2,4,0
100000.0,501.0,12000.0,Very_High,2,>400%,1,1,1.0,5.0,1.0,55,63,Employed,Government,55,1,1,1.0,1,1,1,46-55,Married,20.0,1.0,Some_college,0,2,2,2,2.0,0,38,400,2,4,0
70000.0,501.0,0.0,High,1,>400%,1,0,1.0,1.0,1.0,60,01,Employed,Private,20,1,5,1.0,1,1,1,18-25,Never_married,15.0,1.0,Less_than_HS,0,2,2,2,2.0,0,38,400,2,4,0
0.0,353.0,21000.0,,2,200-400%,0,1,1.0,6.0,1.0,02,01,Employed,Self_employed,52,1,1,1.0,1,1,1,46-55,Married,21.0,1.0,Bachelors,0,2,2,2,2.0,0,38,400,2,4,0
0.0,353.0,7000.0,,2,200-400%,0,1,1.0,6.0,1.0,02,01,Employed,Self_employed,38,2,1,1.0,1,1,1,36-45,Married,20.0,1.0,Some_college,0,2,2,2,2.0,0,38,400,2,4,0
35400.0,173.0,0.0,Medium,1,138-200%,1,0,1.0,1.0,1.0,51,68,Employed,Private,35,2,4,3.0,1,1,1,26-35,Divorced_Separated,16.0,1.0,HS_diploma,0,2,2,2,2.0,0,38,100,2,4,0
35000.0,229.0,0.0,Medium,1,200-400%,1,0,1.0,1.0,1.0,40,86,Employed,Private,26,1,5,1.0,1,1,1,26-35,Never_married,14.0,1.0,Less_than_HS,0,2,2,2,2.0,0,38,500,2,4,0
0.0,218.0,50000.0,,1,200-400%,0,1,1.0,6.0,1.0,02,01,Employed,Self_employed,33,1,1,1.0,1,1,1,26-35,Married,21.0,1.0,Bachelors,0,2,2,2,2.0,0,38,400,2,4,0
36000.0,218.0,0.0,Medium,1,200-400%,1,0,1.0,4.0,1.0,23,78,Employed,Government,29,2,1,1.0,1,1,1,26-35,Married,21.0,1.0,Bachelors,0,2,2,2,2.0,0,38,400,2,4,0
56000.0,376.0,0.0,High,1,200-400%,1,0,4.0,5.0,1.0,98,96,Not_in_labor_force,Government,27,1,1,1.0,1,1,1,26-35,Married,19.0,1.0,Some_college,0,2,2,2,2.0,0,38,200,2,4,0
20000.0,376.0,0.0,Low,1,200-400%,1,0,1.0,1.0,1.0,25,75,Employed,Private,25,2,1,1.0,1,1,1,18-25,Married,21.0,1.0,Bachelors,0,2,2,2,2.0,0,38,200,2,4,0
28000.0,70.0,0.0,Low,2,<100%,1,0,1.0,3.0,1.0,52,93,Employed,Government,59,2,3,1.0,1,3,1,56-65,Divorced_Separated,20.0,1.0,Some_college,0,2,2,2,2.0,0,38,100,2,4,0
0.0,70.0,0.0,,1,<100%,0,0,3.0,2.0,2.0,45,89,Unemployed,Private,38,2,5,1.0,1,3,1,36-45,Never_married,16.0,1.0,HS_diploma,0,2,2,2,2.0,0,38,100,2,4,1
28000.0,427.0,0.0,Low,1,>400%,1,0,1.0,1.0,1.0,58,69,Employed,Private,60,2,1,1.0,1,1,1,56-65,Married,21.0,1.0,Bachelors,0,2,2,2,2.0,0,38,400,2,4,0
100000.0,427.0,0.0,Very_High,1,>400%,1,0,1.0,1.0,1.0,23,30,Employed,Private,49,1,1,1.0,1,1,1,46-55,Married,21.0,1.0,Bachelors,0,2,2,2,2.0,0,38,400,2,4,0
6000.0,427.0,0.0,Very_Low,1,>400%,1,0,1.0,1.0,1.0,52,48,Employed,Private,20,1,5,1.0,1,1,1,18-25,Never_married,19.0,2.0,Some_college,1,2,2,2,2.0,0,38,400,2,4,0
135000.0,501.0,0.0,Very_High,1,>400%,1,0,1.0,1.0,1.0,67,04,Employed,Private,63,1,3,1.0,1,3,1,56-65,Divorced_Separated,16.0,1.0,HS_diploma,0,2,2,2,2.0,0,38,100,2,4,0
700.0,501.0,0.0,Very_Low,1,>400%,1,0,3.0,1.0,1.0,68,04,Unemployed,Private,21,1,1,1.0,1,1,1,18-25,Married,14.0,1.0,Less_than_HS,0,2,2,2,2.0,0,38,100,2,4,0
70000.0,501.0,0.0,High,2,>400%,1,0,1.0,1.0,1.0,22,78,Employed,Private,64,2,2,1.0,2,5,1,56-65,Divorced_Separated,24.0,1.0,Graduate,0,2,2,2,2.0,0,38,400,2,4,0
42100.0,501.0,0.0,Medium,2,>400%,1,0,1.0,1.0,1.0,54,81,Employed,Private,44,2,2,1.0,1,3,1,36-45,Divorced_Separated,19.0,1.0,Some_college,0,2,2,2,2.0,0,38,400,2,4,0
0.0,501.0,0.0,,0,>400%,0,0,6.0,1.0,2.0,36,82,Not_in_labor_force,Private,19,2,5,1.0,1,3,1,18-25,Never_married,18.0,2.0,Some_college,1,2,2,2,2.0,0,38,400,2,4,0
35000.0,501.0,0.0,Medium,1,>400%,1,0,3.0,1.0,1.0,63,07,Unemployed,Private,29,1,5,1.0,1,3,1,26-35,Never_married,15.0,1.0,Less_than_HS,0,1,2,2,1.0,1,38,400,2,4,1
32700.0,356.0,0.0,Medium,1,200-400%,1,0,1.0,1.0,1.0,47,51,Employed,Private,26,2,1,1.0,1,1,1,26-35,Married,16.0,1.0,HS_diploma,0,2,2,2,2.0,0,38,200,2,4,0
76000.0,356.0,0.0,Very_High,1,200-400%,1,0,1.0,1.0,1.0,72,87,Employed,Private,28,1,1,1.0,1,1,1,26-35,Married,17.0,1.0,HS_diploma,0,2,2,2,2.0,0,38,200,2,4,0
0.0,501.0,0.0,,1,>400%,0,0,6.0,1.0,2.0,70,87,Not_in_labor_force,Private,43,1,1,1.0,1,1,1,36-45,Married,19.0,1.0,Some_college,0,1,1,2,2.0,1,38,600,2,4,0
135000.0,501.0,0.0,Very_High,1,>400%,1,0,1.0,1.0,1.0,11,72,Employed,Private,37,2,1,1.0,2,6,1,36-45,Married,22.0,1.0,Graduate,0,2,2,2,2.0,0,38,600,2,4,0
0.0,208.0,50000.0,,1,200-400%,0,1,1.0,6.0,1.0,08,72,Employed,Self_employed,45,2,3,1.0,1,1,1,36-45,Divorced_Separated,21.0,1.0,Bachelors,0,2,2,2,2.0,0,38,600,2,4,0
70000.0,451.0,0.0,High,1,>400%,1,0,1.0,1.0,1.0,70,66,Employed,Private,35,1,5,3.0,1,1,1,26-35,Never_married,20.0,1.0,Some_college,0,2,2,2,2.0,0,38,600,2,4,0
55000.0,501.0,0.0,High,1,>400%,1,0,1.0,3.0,1.0,23,78,Employed,Government,53,2,1,1.0,1,1,1,46-55,Married,21.0,1.0,Bachelors,0,2,2,2,2.0,0,38,200,2,4,0
58000.0,501.0,14000.0,High,3,>400%,1,1,1.0,3.0,1.0,23,78,Employed,Government,56,1,1,1.0,1,1,1,56-65,Married,21.0,1.0,Bachelors,0,2,2,2,2.0,0,38,200,2,4,0
60000.0,501.0,0.0,High,1,>400%,1,0,1.0,4.0,1.0,22,78,Employed,Government,35,2,1,1.0,1,1,1,26-35,Married,22.0,1.0,Graduate,0,2,2,2,2.0,0,38,100,2,4,0
28000.0,177.0,0.0,Low,1,138-200%,1,0,1.0,3.0,1.0,60,01,Employed,Government,51,1,5,1.0,1,5,1,46-55,Never_married,20.0,1.0,Some_college,0,2,2,2,2.0,0,38,200,2,4,0
0.0,238.0,25000.0,,1,200-400%,0,1,1.0,6.0,1.0,02,01,Employed,Self_employed,61,1,3,1.0,1,1,1,56-65,Divorced_Separated,19.0,1.0,Some_college,0,2,2,2,2.0,0,38,500,2,4,0
140000.0,501.0,0.0,Very_High,1,>400%,1,0,1.0,5.0,1.0,62,07,Employed,Government,42,1,5,3.0,1,1,1,36-45,Never_married,21.0,1.0,Bachelors,0,2,2,2,2.0,0,38,300,2,4,0
64000.0,501.0,0.0,High,1,>400%,1,0,1.0,7.0,1.0,60,01,Employed,Self_employed,59,1,1,1.0,1,1,1,56-65,Married,16.0,1.0,HS_diploma,0,2,2,2,2.0,0,38,500,2,4,0
24000.0,501.0,0.0,Low,1,>400%,1,0,1.0,4.0,1.0,57,78,Employed,Government,61,2,1,1.0,1,1,1,56-65,Married,19.0,1.0,Some_college,0,2,2,2,2.0,0,38,500,2,4,0
38000.0,501.0,0.0,Medium,1,>400%,1,0,1.0,1.0,1.0,47,51,Employed,Private,30,1,5,3.0,1,1,1,26-35,Never_married,19.0,1.0,Some_college,0,2,2,2,2.0,0,38,500,2,4,0
34000.0,140.0,0.0,Medium,1,138-200%,1,0,1.0,3.0,1.0,05,93,Employed,Government,43,2,3,1.0,1,3,1,36-45,Divorced_Separated,18.0,1.0,Some_college,0,2,2,2,2.0,0,38,100,2,4,0
50000.0,319.0,0.0,Medium,1,200-400%,1,0,1.0,1.0,1.0,73,85,Employed,Private,42,1,3,3.0,1,3,1,36-45,Divorced_Separated,20.0,1.0,Some_college,0,2,2,2,2.0,0,38,100,2,4,0
0.0,140.0,0.0,,0,138-200%,0,0,6.0,1.0,2.0,45,85,Not_in_labor_force,Private,40,1,3,1.0,1,3,1,36-45,Divorced_Separated,13.0,1.0,Less_than_HS,0,2,2,2,2.0,0,38,100,2,4,1
90000.0,378.0,0.0,Very_High,1,200-400%,1,0,1.0,1.0,1.0,11,73,Employed,Private,40,1,5,3.0,1,9,1,36-45,Never_married,19.0,1.0,Some_college,0,2,2,2,2.0,0,38,100,2,4,0
0.0,317.0,50000.0,,1,200-400%,0,1,1.0,6.0,1.0,07,73,Employed,Self_employed,33,2,5,3.0,1,1,1,26-35,Never_married,16.0,1.0,HS_diploma,0,2,2,2,2.0,0,38,100,2,4,0
55000.0,361.0,0.0,High,1,200-400%,1,0,1.0,1.0,1.0,01,62,Employed,Private,42,1,1,1.0,1,1,1,36-45,Married,19.0,1.0,Some_college,0,1,2,2,2.0,1,38,500,2,4,0
46000.0,295.0,0.0,Medium,1,200-400%,1,0,1.0,1.0,1.0,08,69,Employed,Private,64,2,2,1.0,1,1,1,56-65,Divorced_Separated,16.0,1.0,HS_diploma,0,2,2,2,2.0,0,38,400,2,4,0
26400.0,418.0,0.0,Low,4,>400%,1,0,1.0,5.0,1.0,07,93,Employed,Government,55,2,2,3.0,1,5,1,46-55,Divorced_Separated,19.0,1.0,Some_college,0,2,2,2,2.0,0,38,200,2,4,0
5000.0,501.0,0.0,Very_Low,1,>400%,1,0,1.0,5.0,1.0,32,81,Employed,Government,36,2,1,1.0,1,1,1,36-45,Married,20.0,1.0,Some_college,0,2,2,2,2.0,0,38,600,2,4,0
85000.0,247.0,0.0,Very_High,1,200-400%,1,0,1.0,2.0,1.0,68,03,Employed,Private,38,1,5,1.0,1,3,1,36-45,Never_married,15.0,1.0,Less_than_HS,0,2,2,2,2.0,0,38,100,2,4,0
24400.0,160.0,0.0,Low,1,138-200%,1,0,2.0,2.0,1.0,42,86,Employed,Private,32,2,5,1.0,1,3,1,26-35,Never_married,18.0,1.0,Some_college,0,2,2,2,2.0,0,38,100,2,4,1
0.0,167.0,0.0,,1,138-200%,0,0,6.0,1.0,3.0,42,69,Not_in_labor_force,Private,26,2,1,1.0,1,1,7,26-35,Married,16.0,1.0,HS_diploma,0,2,2,2,2.0,0,38,400,2,4,1
0.0,167.0,50000.0,,1,138-200%,0,1,1.0,6.0,1.0,02,01,Employed,Self_employed,28,1,1,1.0,2,1,7,26-35,Married,1.0,1.0,Less_than_HS,0,2,2,2,2.0,0,38,400,2,4,0
85000.0,501.0,0.0,Very_High,1,>400%,1,0,1.0,1.0,1.0,73,10,Employed,Private,40,1,5,1.0,1,1,1,36-45,Never_married,19.0,1.0,Some_college,0,2,2,2,2.0,0,38,500,2,4,0
49900.0,327.0,0.0,Medium,1,200-400%,1,0,1.0,4.0,1.0,06,94,Employed,Government,40,2,5,1.0,1,1,1,36-45,Never_married,20.0,1.0,Some_college,0,2,2,2,2.0,0,38,500,2,4,0
30000.0,125.0,0.0,Low,1,100-138%,1,0,1.0,1.0,1.0,48,45,Employed,Private,31,2,5,1.0,1,9,1,26-35,Never_married,21.0,1.0,Bachelors,0,2,2,2,2.0,0,38,600,2,4,0
80000.0,289.0,0.0,Very_High,1,200-400%,1,0,1.0,1.0,1.0,60,01,Employed,Private,36,1,1,1.0,1,1,1,36-45,Married,19.0,1.0,Some_college,0,2,2,2,2.0,0,38,400,2,4,0
25000.0,289.0,0.0,Low,1,200-400%,1,0,1.0,7.0,1.0,46,84,Employed,Self_employed,36,2,1,1.0,1,1,1,36-45,Married,20.0,1.0,Some_college,0,2,2,2,2.0,0,38,400,2,4,0
0.0,83.0,0.0,,1,<100%,0,0,6.0,1.0,3.0,42,69,Not_in_labor_force,Private,33,2,5,1.0,1,9,2,26-35,Never_married,18.0,1.0,Some_college,0,1,1,2,2.0,1,38,200,2,4,1
48000.0,256.0,0.0,Medium,1,200-400%,1,0,1.0,1.0,1.0,51,68,Employed,Private,36,2,1,3.0,1,1,1,36-45,Married,21.0,1.0,Bachelors,0,2,2,2,2.0,0,38,400,2,4,0
30000.0,256.0,0.0,Low,1,200-400%,1,0,1.0,1.0,1.0,26,73,Employed,Private,33,1,1,3.0,1,1,1,26-35,Married,21.0,1.0,Bachelors,0,2,2,2,2.0,0,38,400,2,4,0
35900.0,259.0,5000.0,Medium,2,200-400%,1,1,1.0,1.0,1.0,03,86,Employed,Private,42,2,3,1.0,1,1,1,36-45,Divorced_Separated,22.0,1.0,Graduate,0,1,2,2,2.0,1,38,200,2,4,0
55000.0,348.0,0.0,High,1,200-400%,1,0,1.0,1.0,1.0,91,40,Employed,Private,42,1,3,1.0,1,1,1,36-45,Divorced_Separated,13.0,1.0,Less_than_HS,0,2,2,2,2.0,0,38,200,2,4,0
55000.0,501.0,0.0,High,1,>400%,1,0,1.0,2.0,1.0,20,91,Employed,Private,45,2,1,1.0,1,1,1,36-45,Married,22.0,1.0,Graduate,0,2,2,2,2.0,0,38,100,2,4,0
150000.0,501.0,5000.0,Very_High,2,>400%,1,1,1.0,4.0,1.0,00,78,Employed,Government,46,1,1,1.0,1,1,1,46-55,Married,24.0,1.0,Graduate,0,2,2,2,2.0,0,38,100,2,4,0
109000.0,501.0,0.0,Very_High,1,>400%,1,0,1.0,4.0,1.0,04,78,Employed,Government,44,2,1,1.0,1,1,1,36-45,Married,22.0,1.0,Graduate,0,2,2,2,2.0,0,38,400,2,4,0
90000.0,501.0,0.0,Very_High,1,>400%,1,0,1.0,1.0,1.0,91,61,Employed,Private,54,1,1,1.0,1,1,1,46-55,Married,16.0,1.0,HS_diploma,0,2,2,2,2.0,0,38,400,2,4,0
0.0,8.0,1400.0,,1,<100%,0,1,1.0,6.0,1.0,30,50,Employed,Self_employed,24,1,5,1.0,1,1,1,18-25,Never_married,21.0,2.0,Bachelors,1,2,2,2,2.0,0,38,600,2,4,0
0.0,189.0,30000.0,,1,138-200%,0,1,1.0,6.0,1.0,42,77,Employed,Self_employed,24,1,5,1.0,1,1,1,18-25,Never_married,19.0,1.0,Some_college,0,2,2,2,2.0,0,38,600,2,4,0
4.0,0.0,4.0,Very_Low,2,,1,1,1.0,6.0,1.0,13,01,Employed,Self_employed,53,1,1,1.0,1,1,1,46-55,Married,19.0,1.0,Some_college,0,2,2,2,2.0,0,38,200,2,4,0
4.0,0.0,4.0,Very_Low,2,,1,1,1.0,6.0,1.0,02,01,Employed,Self_employed,60,2,1,1.0,1,1,1,56-65,Married,19.0,1.0,Some_college,0,2,2,2,2.0,0,38,200,2,4,0
60000.0,397.0,0.0,High,1,200-400%,1,0,1.0,3.0,1.0,23,78,Employed,Government,43,2,1,1.0,1,1,1,36-45,Married,22.0,2.0,Graduate,1,2,2,2,2.0,0,38,600,2,4,0
80000.0,397.0,0.0,Very_High,1,200-400%,1,0,1.0,3.0,1.0,23,78,Employed,Government,44,1,1,1.0,1,1,1,36-45,Married,22.0,2.0,Graduate,1,2,2,2,2.0,0,38,600,2,4,0
32000.0,327.0,0.0,Medium,1,200-400%,1,0,4.0,5.0,1.0,32,96,Not_in_labor_force,Government,37,2,1,1.0,1,8,2,36-45,Married,20.0,1.0,Some_college,0,2,2,2,2.0,0,38,500,2,4,0
0.0,327.0,0.0,,1,200-400%,0,0,6.0,1.0,3.0,42,69,Not_in_labor_force,Private,39,1,1,1.0,1,1,1,36-45,Married,16.0,1.0,HS_diploma,0,2,2,2,2.0,0,38,500,2,4,0
100000.0,501.0,1000.0,Very_High,2,>400%,1,1,1.0,1.0,1.0,00,76,Employed,Private,47,1,1,3.0,1,1,1,46-55,Married,20.0,1.0,Some_college,0,2,2,2,2.0,0,38,600,2,4,0
0.0,501.0,0.0,,0,>400%,0,0,6.0,7.0,2.0,36,70,Not_in_labor_force,Self_employed,45,2,1,3.0,1,1,1,36-45,Married,21.0,1.0,Bachelors,0,2,2,2,2.0,0,38,600,2,4,0
14000.0,501.0,0.0,Very_Low,1,>400%,1,0,1.0,5.0,1.0,82,16,Employed,Government,23,2,5,3.0,1,1,1,18-25,Never_married,21.0,1.0,Bachelors,0,2,2,2,2.0,0,38,600,2,4,0
25000.0,160.0,0.0,Low,1,138-200%,1,0,2.0,2.0,1.0,27,85,Employed,Private,23,2,5,3.0,1,1,1,18-25,Never_married,19.0,2.0,Some_college,1,1,2,2,2.0,1,38,600,2,4,0
38000.0,249.0,0.0,Medium,1,200-400%,1,0,1.0,4.0,1.0,23,94,Employed,Government,38,2,1,1.0,1,9,1,36-45,Married,22.0,1.0,Graduate,0,2,2,2,2.0,0,38,400,2,4,0
50000.0,249.0,0.0,Medium,1,200-400%,1,0,1.0,4.0,1.0,38,94,Employed,Government,41,1,1,1.0,1,9,1,36-45,Married,21.0,1.0,Bachelors,0,2,2,2,2.0,0,38,400,2,4,0
0.0,501.0,100000.0,,1,>400%,0,1,1.0,6.0,1.0,02,01,Employed,Self_employed,31,1,5,1.0,1,1,1,26-35,Never_married,20.0,1.0,Some_college,0,2,2,2,2.0,0,38,400,2,4,1
35000.0,501.0,0.0,Medium,1,>400%,1,0,1.0,3.0,1.0,23,78,Employed,Government,33,2,5,1.0,1,1,1,26-35,Never_married,21.0,1.0,Bachelors,0,2,2,2,2.0,0,38,600,2,4,0
5000.0,501.0,0.0,Very_Low,1,>400%,1,0,1.0,2.0,1.0,46,85,Employed,Private,47,2,1,1.0,1,1,1,46-55,Married,21.0,1.0,Bachelors,0,2,2,2,2.0,0,38,600,2,4,0
12000.0,501.0,0.0,Very_Low,1,>400%,1,0,1.0,1.0,1.0,40,86,Employed,Private,19,1,5,1.0,1,1,1,18-25,Never_married,16.0,2.0,HS_diploma,1,2,2,2,2.0,0,38,600,2,4,0
0.0,402.0,0.0,,0,>400%,0,0,6.0,1.0,2.0,54,80,Not_in_labor_force,Private,63,2,1,1.0,1,1,1,56-65,Married,1.0,1.0,Less_than_HS,0,2,2,2,2.0,0,38,600,2,4,0
80000.0,402.0,0.0,Very_High,1,>400%,1,0,1.0,1.0,1.0,77,07,Employed,Private,61,1,1,1.0,1,3,1,56-65,Married,17.0,1.0,HS_diploma,0,2,2,2,2.0,0,38,600,2,4,0
0.0,501.0,3000.0,,2,>400%,0,1,1.0,6.0,1.0,02,01,Employed,Self_employed,30,1,5,1.0,1,1,1,26-35,Never_married,21.0,1.0,Bachelors,0,2,2,2,2.0,0,38,600,2,4,0
72000.0,501.0,0.0,High,1,>400%,1,0,1.0,2.0,1.0,32,81,Employed,Private,26,2,5,3.0,1,1,1,26-35,Never_married,21.0,1.0,Bachelors,0,1,2,2,2.0,1,38,600,2,4,0
52000.0,331.0,0.0,High,1,200-400%,1,0,1.0,7.0,1.0,48,41,Employed,Self_employed,23,1,5,1.0,1,1,1,18-25,Never_married,21.0,1.0,Bachelors,0,2,2,2,2.0,0,38,600,2,4,0
19400.0,124.0,0.0,Low,1,100-138%,1,0,1.0,2.0,1.0,04,85,Employed,Private,40,1,5,1.0,1,1,1,36-45,Never_married,22.0,1.0,Graduate,0,2,2,2,2.0,0,38,400,2,4,0
120000.0,501.0,0.0,Very_High,1,>400%,1,0,1.0,1.0,1.0,71,72,Employed,Private,26,1,5,1.0,1,1,1,26-35,Never_married,20.0,1.0,Some_college,0,2,2,2,2.0,0,38,500,2,4,0
50000.0,319.0,0.0,Medium,1,200-400%,1,0,1.0,1.0,1.0,35,81,Employed,Private,63,1,2,1.0,1,1,1,56-65,Divorced_Separated,19.0,1.0,Some_college,0,2,2,2,2.0,0,38,200,2,4,0
7000.0,45.0,0.0,Very_Low,1,<100%,1,0,1.0,8.0,1.0,62,70,Employed,Unpaid,26,1,5,1.0,1,1,1,26-35,Never_married,18.0,1.0,Some_college,0,2,2,2,2.0,0,38,500,2,4,0
48000.0,296.0,0.0,Medium,1,200-400%,1,0,1.0,1.0,1.0,16,81,Employed,Private,37,1,1,3.0,1,2,1,36-45,Married,20.0,1.0,Some_college,0,2,2,2,2.0,0,38,400,2,4,0
24000.0,296.0,0.0,Low,1,200-400%,1,0,1.0,1.0,1.0,91,63,Employed,Private,34,2,1,3.0,2,2,1,26-35,Married,16.0,1.0,HS_diploma,0,2,2,2,2.0,0,38,400,2,4,0
76000.0,501.0,0.0,Very_High,2,>400%,1,0,1.0,2.0,1.0,07,91,Employed,Private,62,2,1,1.0,1,1,1,56-65,Married,16.0,1.0,HS_diploma,0,2,2,2,2.0,0,38,300,2,4,0
100000.0,501.0,5000.0,Very_High,2,>400%,1,1,1.0,1.0,1.0,32,81,Employed,Private,35,2,5,1.0,1,1,1,26-35,Never_married,17.0,1.0,HS_diploma,0,2,2,2,2.0,0,38,300,2,4,0
100000.0,501.0,0.0,Very_High,1,>400%,1,0,1.0,3.0,1.0,01,93,Employed,Government,62,1,1,1.0,1,1,1,56-65,Married,18.0,1.0,Some_college,0,2,2,2,2.0,0,38,200,2,4,0
53000.0,501.0,0.0,High,1,>400%,1,0,1.0,3.0,1.0,58,95,Employed,Government,63,2,1,1.0,1,1,1,56-65,Married,19.0,1.0,Some_college,0,2,2,2,2.0,0,38,200,2,4,0
50000.0,322.0,0.0,Medium,1,200-400%,1,0,1.0,1.0,1.0,81,26,Employed,Private,52,1,5,1.0,1,1,1,46-55,Never_married,18.0,1.0,Some_college,0,2,2,2,2.0,0,38,600,2,4,0
75000.0,339.0,0.0,High,1,200-400%,1,0,1.0,1.0,1.0,47,56,Employed,Private,52,1,1,1.0,1,1,1,46-55,Married,21.0,1.0,Bachelors,0,2,2,2,2.0,0,38,400,2,4,0
0.0,339.0,30000.0,,1,200-400%,0,1,1.0,6.0,1.0,36,89,Employed,Self_employed,48,2,1,1.0,1,1,1,46-55,Married,1.0,1.0,Less_than_HS,0,2,2,2,2.0,0,38,400,2,4,0
0.0,339.0,0.0,,0,200-400%,0,0,6.0,1.0,3.0,42,69,Not_in_labor_force,Private,18,1,5,1.0,1,1,1,18-25,Never_married,16.0,2.0,HS_diploma,1,2,2,2,2.0,0,38,400,2,4,0
60000.0,307.0,0.0,High,2,200-400%,1,0,1.0,1.0,1.0,08,68,Employed,Private,33,2,3,1.0,1,1,1,26-35,Divorced_Separated,21.0,1.0,Bachelors,0,2,2,2,2.0,0,38,200,2,4,0
0.0,501.0,0.0,,2,>400%,0,0,6.0,1.0,3.0,42,69,Not_in_labor_force,Private,62,1,5,3.0,1,1,1,56-65,Never_married,12.0,1.0,Less_than_HS,0,1,2,1,1.0,1,38,300,2,4,1
109000.0,501.0,0.0,Very_High,1,>400%,1,0,1.0,1.0,1.0,06,05,Employed,Private,44,2,1,1.0,1,1,1,36-45,Married,22.0,1.0,Graduate,0,1,2,1,2.0,1,38,200,2,4,0
120000.0,501.0,0.0,Very_High,1,>400%,1,0,1.0,1.0,1.0,10,05,Employed,Private,54,1,1,1.0,1,1,1,46-55,Married,21.0,1.0,Bachelors,0,1,2,1,2.0,1,38,200,2,4,0
115000.0,501.0,0.0,Very_High,1,>400%,1,0,1.0,1.0,1.0,32,81,Employed,Private,36,2,1,1.0,1,1,1,36-45,Married,21.0,1.0,Bachelors,0,2,2,2,2.0,0,38,300,2,4,0
